Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close
2022-01-03,47343.54,47510.73,45835.96,46458.12,18735.63,19227.11,18195.83,18757.31
2022-01-02,47680.93,47881.41,46856.94,47345.22,18710.06,19201.54,18171.27,18732.39
2022-01-01,46311.75,47827.31,46288.48,47686.81,18684.21,19175.56,18145.75,18706.80
2021-12-31,47169.37,48472.53,45819.95,46306.45,18659.06,19149.63,18120.54,18680.94
2021-12-30,46490.61,47879.96,46060.31,47178.13,18633.21,19123.00,18095.57,18655.78
2021-12-29,47623.87,48119.74,46201.50,46444.71,18607.42,19096.69,18070.06,18629.91
2021-12-28,50679.86,50679.86,47414.21,47588.86,18581.04,19070.25,18044.49,18604.16
2021-12-27,50802.61,51956.33,50499.47,50640.42,18552.26,19041.82,18017.94,18577.83
2021-12-26,50428.69,51196.38,49623.11,50809.52,18522.88,19012.19,17988.65,18549.06
2021-12-25,50854.92,51176.60,50236.71,50429.86,18493.86,18982.71,17959.93,18519.67
2021-12-24,50806.05,51814.03,50514.50,50822.20,18464.88,18953.72,17930.87,18490.66
2021-12-23,48626.34,51332.34,48065.84,50784.54,18435.69,18924.21,17901.74,18461.72
2021-12-22,48937.10,49544.80,48450.94,48628.51,18408.57,18895.43,17874.50,18432.59
2021-12-21,46886.08,49300.92,46698.77,48936.61,18381.74,18868.19,17847.38,18405.49
2021-12-20,46707.06,47401.72,45579.81,46880.28,18356.27,18841.52,17822.04,18378.68
2021-12-19,46853.87,48089.66,46502.95,46707.02,18330.45,18815.71,17797.00,18353.21
2021-12-18,46219.25,47313.83,45598.44,46848.78,18304.93,18789.47,17771.16,18327.39
2021-12-17,47653.73,48004.89,45618.21,46202.14,18279.20,18763.63,17745.84,18301.87
2021-12-16,48900.46,49425.57,47529.88,47665.43,18252.40,18736.72,17720.27,18276.17
2021-12-15,48379.75,49473.96,46671.96,48896.72,18224.25,18708.73,17693.03,18249.39
2021-12-14,46709.82,48431.40,46424.50,46612.63,18195.84,18680.18,17665.84,18221.24
2021-12-13,50114.74,50205.00,45894.85,46737.48,18168.85,18651.99,17638.72,18194.09
2021-12-12,49354.86,50724.87,48725.85,50098.34,18138.87,18622.55,17611.75,18167.08
2021-12-11,47264.63,49458.21,46942.35,49362.51,18109.77,18592.47,17582.62,18137.10
2021-12-10,47642.14,50015.25,47023.70,47243.30,18082.24,18563.66,17555.01,18108.00
2021-12-09,50450.08,50797.16,47358.35,47672.12,18054.12,18534.17,17527.05,18080.50
2021-12-08,50667.65,51171.38,48765.99,50504.80,18023.54,18504.00,17498.68,18052.35
2021-12-07,50581.83,51934.78,50175.81,50700.09,17992.89,18473.53,17469.02,18021.72
2021-12-06,49413.48,50929.52,47281.04,50582.63,17961.80,18442.04,17437.50,17991.04
2021-12-05,49201.52,49768.15,47857.50,49368.85,17932.41,18411.64,17408.55,17959.88
2021-12-04,53727.88,53904.68,42874.62,49200.70,17903.82,18382.76,17380.10,17930.53
2021-12-03,56509.16,57482.17,52496.59,53598.25,17871.76,18350.99,17355.37,17901.94
2021-12-02,57217.37,57349.23,55895.13,56477.82,17837.93,18316.46,17323.45,17869.96
2021-12-01,56907.96,59041.68,56553.08,57229.83,17804.37,18282.85,17289.82,17836.17
2021-11-30,57830.11,59113.40,56057.28,57005.43,17770.94,18248.09,17256.41,17802.59
2021-11-29,57291.91,58872.88,56792.53,57806.57,17737.71,18213.94,17223.54,17769.09
2021-11-28,54813.02,57393.84,53576.73,57248.46,17705.19,18180.37,17190.96,17735.87
2021-11-27,53736.43,55329.26,53668.36,54815.08,17674.23,18147.98,17160.88,17703.40
2021-11-26,58960.29,59183.48,53569.77,53569.77,17643.83,18116.75,17130.40,17672.41
2021-11-25,57165.42,59367.97,57146.68,57274.68,17609.75,18082.80,17099.62,17642.13
2021-11-24,57565.85,57803.07,55964.22,56280.43,17577.08,18048.82,17066.69,17609.26
2021-11-23,56304.55,57875.52,55632.76,57569.07,17543.75,18015.75,17034.32,17577.17
2021-11-22,58706.85,59266.36,55679.84,56289.29,17511.35,17982.53,17001.82,17543.81
2021-11-21,59730.51,60004.43,58618.93,58730.48,17477.72,17948.74,16969.36,17511.41
2021-11-20,58115.08,59859.88,57469.73,59697.20,17444.27,17915.09,16935.55,17477.75
2021-11-19,56896.13,58351.11,55705.18,58119.58,17411.08,17881.70,16902.83,17444.32
2021-11-18,60360.14,60948.50,56550.79,56942.14,17378.60,17848.58,16871.02,17411.10
2021-11-17,60139.62,60823.61,58515.41,60368.01,17343.49,17813.69,16838.44,17378.62
2021-11-16,63721.20,63721.20,59016.34,60161.25,17308.69,17778.59,16803.36,17343.50
2021-11-15,65521.29,66281.57,63548.14,63557.87,17273.06,17742.96,16768.49,17308.73
2021-11-14,64455.37,65495.18,63647.81,65466.84,17236.09,17705.94,16732.84,17273.21
2021-11-13,64158.12,64915.68,63303.73,64469.53,17200.32,17669.52,16696.85,17236.28
2021-11-12,64863.98,65460.82,62333.91,64155.94,17164.46,17633.62,16661.60,17200.49
2021-11-11,64978.89,65579.02,64180.49,64949.96,17127.74,17597.03,16626.48,17164.65
2021-11-10,66953.34,68789.63,63208.11,64995.23,17092.02,17560.92,16589.99,17127.83
2021-11-09,67549.73,68530.34,66382.06,66971.83,17054.61,17522.48,16554.62,17092.10
2021-11-08,63344.07,67673.74,63344.07,67566.83,17017.17,17484.60,16517.51,17054.69
2021-11-07,61554.92,63326.99,61432.49,63326.99,16983.69,17448.07,16482.41,17017.26
2021-11-06,61068.88,61590.68,60163.78,61527.48,16952.24,17415.40,16450.02,16983.80
2021-11-05,61460.08,62541.47,60844.61,61125.68,16921.09,17384.05,16419.02,16952.37
2021-11-04,62941.80,63123.29,60799.66,61452.23,16888.25,17352.03,16386.42,16921.16
2021-11-03,63254.34,63516.94,61184.24,62970.05,16854.20,17318.18,16353.36,16888.41
2021-11-02,60963.25,64242.79,60673.05,63226.40,16819.71,17283.94,16320.26,16854.29
2021-11-01,61320.45,62419.00,59695.18,61004.41,16785.90,17249.08,16286.33,16819.83
2021-10-31,61850.49,62406.17,60074.33,61318.96,16752.18,17214.58,16253.08,16786.01
2021-10-30,62239.36,62330.14,60918.39,61888.83,16717.21,17180.27,16219.29,16752.32
2021-10-29,60624.87,62927.61,60329.96,62227.96,16683.25,17146.23,16184.59,16717.37
2021-10-28,58470.73,62128.63,58206.92,60622.14,16650.44,17112.20,16151.72,16683.38
2021-10-27,60352.00,61435.18,58208.19,58482.39,16620.01,17079.17,16120.10,16650.52
2021-10-26,63032.76,63229.03,59991.16,60363.79,16588.44,17047.38,16089.32,16620.06
2021-10-25,60893.93,63729.32,60691.80,63039.82,16553.44,17013.98,16056.49,16588.44
2021-10-24,61368.34,61505.80,59643.34,60930.84,16519.94,16978.88,16022.74,16553.43
2021-10-23,60694.63,61743.88,59826.52,61393.62,16486.54,16945.39,15989.25,16519.85
2021-10-22,62237.89,63715.02,60122.80,60692.27,16453.15,16912.44,15956.39,16486.50
2021-10-21,66002.23,66600.55,62117.41,62210.17,16420.05,16878.31,15921.90,16453.03
2021-10-20,64284.59,66930.39,63610.68,65992.84,16384.79,16843.29,15888.48,16419.88
2021-10-19,62043.16,64434.54,61622.93,64261.99,16351.56,16808.29,15854.53,16384.62
2021-10-18,61548.80,62614.66,60012.76,62026.08,16320.89,16775.97,15822.86,16351.42
2021-10-17,60887.65,61645.52,59164.47,61553.62,16290.58,16745.08,15793.10,16320.76
2021-10-16,61609.53,62274.48,60206.12,60892.18,16261.00,16715.39,15764.40,16290.47
2021-10-15,57345.90,62757.13,56868.14,61593.95,16229.68,16684.99,15733.90,16260.90
2021-10-14,57372.83,58478.73,56957.07,57321.52,16200.58,16653.13,15705.14,16229.55
2021-10-13,56038.26,57688.66,54370.97,57401.10,16171.30,16623.57,15676.02,16200.44
2021-10-12,57526.83,57627.88,54477.97,56041.06,16143.77,16594.97,15648.64,16171.16
2021-10-11,54734.13,57793.04,54519.77,57484.79,16114.76,16566.51,15621.57,16143.57
2021-10-10,54952.82,56401.30,54264.26,54771.58,16086.69,16537.74,15593.63,16114.61
2021-10-09,53929.78,55397.95,53735.14,54968.22,16058.27,16508.78,15564.32,16086.53
2021-10-08,53802.14,55922.98,53688.05,53967.85,16031.55,16481.19,15535.70,16058.11
2021-10-07,55338.63,55338.63,53525.47,53805.98,16005.84,16454.36,15507.59,16031.39
2021-10-06,51486.66,55568.46,50488.19,55361.45,15976.50,16427.62,15479.40,16005.75
2021-10-05,49174.96,51839.98,49072.84,51514.81,15948.24,16398.19,15451.85,15976.41
2021-10-04,48208.91,49456.78,47045.00,49112.90,15921.47,16369.76,15425.09,15948.13
2021-10-03,47680.03,49130.69,47157.29,48199.95,15895.11,16342.76,15399.40,15921.37
2021-10-02,48137.47,48282.06,47465.50,47711.49,15868.97,16316.13,15373.48,15895.03
2021-10-01,43816.74,48436.01,43320.02,48116.94,15842.43,16289.73,15347.37,15868.87
2021-09-30,41551.27,44092.60,41444.58,43790.89,15818.42,16263.03,15323.35,15842.34
2021-09-29,41064.98,42545.26,40829.67,41564.36,15795.81,16239.25,15300.32,15818.37
2021-09-28,42200.90,42775.14,40931.66,41034.54,15773.68,16217.09,15278.01,15795.74
2021-09-27,43234.18,44313.25,42190.63,42235.73,15750.55,16193.77,15255.73,15773.62
2021-09-26,42721.63,43919.30,40848.46,43208.54,15726.35,16169.13,15232.27,15750.46
2021-09-25,42840.89,42996.26,41759.92,42716.59,15702.11,16144.56,15209.37,15726.26
2021-09-24,44894.30,45080.49,40936.56,42839.75,15677.40,16120.12,15185.39,15702.03
2021-09-23,43560.30,44942.18,43109.34,44895.10,15651.10,16093.91,15161.82,15677.33
2021-09-22,40677.95,43978.62,40625.63,43574.51,15625.86,16067.71,15136.77,15651.00
2021-09-21,43012.23,43607.61,39787.61,40693.68,15602.58,16042.22,15113.52,15625.77
2021-09-20,47261.41,47328.20,42598.91,42843.80,15577.71,16017.04,15090.65,15602.47
2021-09-19,48268.86,48328.37,46919.80,47260.22,15549.70,15989.19,15065.90,15577.72
2021-09-18,47273.53,48791.78,47087.29,48278.36,15520.77,15960.46,15037.88,15549.71
2021-09-17,47771.00,48160.92,46832.52,47267.52,15492.50,15931.24,15009.58,15520.78
2021-09-16,48158.91,48486.83,47079.56,47783.36,15463.99,15902.56,14981.52,15492.53
2021-09-15,47098.00,48450.47,46773.33,48176.35,15434.82,15873.61,14953.02,15464.02
2021-09-14,44960.05,47218.13,44752.33,47092.49,15405.92,15844.25,14924.35,15434.83
2021-09-13,46057.21,46598.68,43591.32,44963.07,15378.49,15815.36,14897.00,15405.94
2021-09-12,45206.63,46364.88,44790.46,46063.27,15349.83,15786.94,14870.04,15378.51
2021-09-11,44869.84,45969.29,44818.27,45201.46,15322.04,15758.55,14841.99,15349.85
2021-09-10,46396.66,47031.74,44344.48,44883.91,15294.72,15730.63,14814.40,15322.11
2021-09-09,45774.74,47261.95,45669.74,46391.42,15266.70,15702.26,14787.33,15294.77
2021-09-08,46827.76,47334.05,44561.39,46091.39,15239.32,15673.82,14759.78,15266.74
2021-09-07,52660.48,52853.77,43285.21,46811.13,15210.97,15645.56,14733.03,15239.15
2021-09-06,51769.00,52700.94,51053.68,52633.54,15178.38,15612.99,14707.13,15210.81
2021-09-05,49937.86,51868.68,49538.60,51753.41,15146.69,15580.66,14675.67,15178.24
2021-09-04,50009.32,50545.58,49548.78,49944.63,15116.31,15549.06,14645.52,15146.56
2021-09-03,49288.25,50982.27,48386.09,50025.38,15085.71,15518.30,14615.15,15116.15
2021-09-02,48807.85,50343.42,48652.32,49327.72,15055.56,15487.22,14585.59,15085.57
2021-09-01,47099.77,49111.09,46562.44,48847.03,15025.54,15456.52,14555.66,15055.39
2021-08-31,47024.34,48189.55,46750.09,47166.69,14996.50,15426.28,14526.96,15025.34
2021-08-30,48834.85,48925.61,46950.27,47054.98,14967.29,15396.48,14497.92,14996.27
2021-08-29,48911.25,49644.11,47925.86,48829.83,14936.77,15365.97,14468.70,14967.03
2021-08-28,49072.59,49283.50,48499.24,48902.40,14905.95,15334.98,14438.55,14936.55
2021-08-27,46894.55,49112.79,46394.28,49058.67,14875.03,15303.98,14407.97,14905.73
2021-08-26,49002.64,49347.58,46405.78,46942.22,14845.75,15273.17,14378.93,14874.82
2021-08-25,47727.26,49202.88,47163.61,48960.79,14814.85,15242.19,14349.87,14845.50
2021-08-24,49562.35,49878.77,47687.12,47706.12,14784.71,15211.16,14320.03,14814.64
2021-08-23,49291.68,50482.08,49074.61,49546.15,14753.54,15179.77,14289.90,14784.51
2021-08-22,48869.11,49471.61,48199.94,49321.65,14722.63,15148.05,14258.95,14753.36
2021-08-21,49327.07,49717.02,48312.20,48905.49,14692.03,15117.06,14228.65,14722.42
2021-08-20,46723.12,49342.15,46650.71,49339.18,14661.08,15085.97,14198.41,14691.79
2021-08-19,44741.88,46970.76,43998.32,46717.58,14631.78,15055.05,14169.11,14660.84
2021-08-18,44686.75,45952.06,44364.03,44801.19,14603.81,15025.61,14141.63,14631.55
2021-08-17,45936.46,47139.57,44512.42,44695.36,14575.89,14996.79,14113.62,14603.54
2021-08-16,47019.96,47998.10,45700.32,46004.48,14547.18,14967.26,14085.74,14575.62
2021-08-15,47096.67,47357.11,45579.59,47047.00,14517.66,14937.10,14057.06,14546.85
2021-08-14,47810.69,48098.68,46177.63,47096.95,14488.19,14907.45,14028.41,14517.30
2021-08-13,44439.69,47831.98,44282.42,47793.32,14458.07,14877.27,13999.42,14487.83
2021-08-12,45576.88,46228.91,43861.45,44428.29,14430.23,14847.27,13971.67,14457.73
2021-08-11,45599.70,46735.63,45351.71,45593.64,14401.13,14818.14,13943.79,14429.88
2021-08-10,46280.85,46637.99,44705.55,45585.03,14371.98,14788.24,13914.79,14400.76
2021-08-09,43791.93,46456.83,42848.69,46365.40,14342.33,14758.45,13886.26,14371.62
2021-08-08,44574.44,45282.35,43331.91,43798.12,14314.35,14728.75,13858.92,14341.91
2021-08-07,42832.80,44689.86,42618.57,44555.80,14285.68,14699.71,13831.11,14313.92
2021-08-06,40865.87,43271.66,39932.18,42816.50,14258.20,14670.96,13803.76,14285.25
2021-08-05,39744.52,41341.93,37458.00,40869.55,14232.10,14643.21,13778.32,14257.79
2021-08-04,38213.33,39952.30,37589.16,39747.50,14206.73,14616.79,13754.54,14231.69
2021-08-03,39178.40,39750.03,37782.05,38152.98,14182.52,14591.36,13730.69,14206.32
2021-08-02,39907.26,40419.18,38746.35,39201.95,14157.69,14566.13,13706.75,14182.16
2021-08-01,41460.84,42541.68,39540.94,39974.89,14132.32,14540.45,13682.20,14157.30
2021-07-31,42196.30,42231.45,41110.83,41626.20,14105.81,14513.21,13657.01,14131.90
2021-07-30,40027.48,42235.55,38397.36,42235.55,14078.64,14486.16,13630.61,14105.26
2021-07-29,39995.45,40593.07,39352.06,40008.42,14053.03,14459.01,13606.07,14078.07
2021-07-28,39503.19,40816.07,38862.44,39995.91,14027.46,14433.07,13580.90,14052.47
2021-07-27,37276.04,39406.94,36441.73,39406.94,14002.02,14406.92,13555.92,14026.90
2021-07-26,35384.03,40499.68,35287.31,37337.54,13978.21,14381.61,13532.65,14001.54
2021-07-25,34290.29,35364.93,33881.84,35350.19,13955.56,14355.50,13510.07,13977.67
2021-07-24,33593.73,34490.39,33424.86,34292.45,13933.78,14332.95,13488.49,13955.05
2021-07-23,32305.96,33581.55,32057.89,33581.55,13912.38,14311.04,13467.18,13933.27
2021-07-22,32138.87,32576.40,31745.30,32313.11,13891.89,14289.74,13446.82,13911.87
2021-07-21,29796.29,32752.33,29526.18,32110.69,13871.72,14269.26,13426.73,13891.39
2021-07-20,30838.29,31006.19,29360.96,29807.35,13853.24,14248.75,13408.39,13871.24
2021-07-19,31800.01,31885.86,30563.73,30817.83,13834.12,14229.53,13390.18,13852.75
2021-07-18,31533.88,32399.00,31215.49,31796.81,13813.97,14209.66,13370.91,13833.64
2021-07-17,31397.31,31935.95,31223.99,31533.07,13794.02,14189.14,13351.08,13813.49
2021-07-16,31841.55,32218.41,31100.67,31421.54,13774.20,14169.05,13331.27,13793.55
2021-07-15,32827.88,33159.64,31175.71,31780.73,13753.71,14148.71,13311.16,13773.71
2021-07-14,32723.85,33061.40,31639.13,32822.35,13733.03,14127.82,13291.14,13753.26
2021-07-13,33125.47,33327.10,32261.42,32702.03,13712.61,14107.16,13271.25,13732.59
2021-07-12,34254.02,34592.16,32697.31,33155.85,13691.93,14086.46,13251.13,13712.18
2021-07-11,33509.08,34584.70,33346.74,34240.19,13670.41,14064.79,13230.70,13691.47
2021-07-10,33811.24,34209.07,33116.01,33520.52,13649.49,14043.12,13209.70,13669.96
2021-07-09,32861.67,34042.29,32318.88,33798.01,13628.36,14021.76,13188.99,13649.04
2021-07-08,33889.61,33907.91,32133.18,32877.37,13608.18,14000.78,13168.81,13627.91
2021-07-07,34225.68,34997.66,33839.29,33855.33,13587.25,13979.88,13149.07,13607.72
2021-07-06,33723.51,35038.54,33599.92,34235.20,13565.93,13958.18,13128.02,13586.82
2021-07-05,35284.34,35284.34,33213.66,33746.00,13544.86,13936.32,13106.88,13565.49
2021-07-04,34665.57,35937.57,34396.48,35287.78,13522.93,13914.40,13086.09,13544.41
2021-07-03,33854.42,34909.26,33402.70,34668.55,13501.45,13892.09,13064.67,13522.48
2021-07-02,33549.60,33939.59,32770.68,33897.05,13480.77,13870.71,13044.01,13500.99
2021-07-01,35035.98,35035.98,32883.78,33572.12,13460.16,13849.96,13023.94,13480.27
2021-06-30,35908.39,36074.76,34086.15,35040.84,13438.39,13828.32,13003.70,13459.65
2021-06-29,34475.56,36542.11,34252.48,35867.78,13416.00,13805.86,12982.55,13437.88
2021-06-28,34679.12,35219.89,33902.07,34434.34,13394.52,13783.06,12961.19,13415.53
2021-06-27,32287.52,34656.13,32071.76,34649.64,13372.88,13761.05,12939.99,13394.06
2021-06-26,31594.66,32637.59,30184.50,32186.28,13352.92,13739.45,12920.17,13372.45
2021-06-25,34659.11,35487.25,31350.88,31637.78,13333.47,13719.26,12901.65,13352.56
2021-06-24,33682.80,35228.85,32385.21,34662.44,13311.81,13697.10,12882.34,13333.09
2021-06-23,32515.71,34753.41,31772.63,33723.03,13290.71,13675.06,12862.15,13311.43
2021-06-22,31622.38,33292.45,28893.62,32505.66,13270.41,13653.28,12842.37,13290.30
2021-06-21,35641.14,35721.64,31295.94,31676.69,13250.68,13632.44,12824.36,13270.01
2021-06-20,35563.14,36059.48,33432.07,35698.30,13228.14,13609.86,12804.85,13250.24
2021-06-19,35854.53,36457.80,34933.06,35615.87,13205.73,13587.10,12783.88,13227.67
2021-06-18,38099.48,38187.26,35255.86,35787.25,13183.07,13564.10,12761.76,13205.22
2021-06-17,38341.42,39513.67,37439.68,38053.50,13158.95,13539.94,12739.45,13182.63
2021-06-16,40168.69,40516.78,38176.04,38347.06,13134.69,13514.92,12715.74,13158.54
2021-06-15,40427.17,41295.27,39609.47,40406.27,13109.00,13489.11,12691.32,13134.28
2021-06-14,39016.97,40978.36,38757.29,40218.48,13083.21,13462.80,12665.82,13108.40
2021-06-13,35555.79,39322.78,34864.11,39097.86,13058.25,13436.61,12640.99,13082.77
2021-06-12,37340.14,37408.93,34728.19,35552.52,13035.62,13411.53,12618.84,13057.75
2021-06-11,36697.03,37608.70,36044.45,37334.40,13011.56,13387.63,12596.62,13035.13
2021-06-10,37389.52,38334.32,35847.59,36702.60,12987.76,13363.40,12573.28,13011.07
2021-06-09,33416.98,37537.37,32475.87,37345.12,12963.44,13338.48,12550.05,12987.27
2021-06-08,33589.52,34017.39,31114.44,33472.63,12942.01,13314.12,12529.17,12962.98
2021-06-07,35835.27,36790.57,33480.64,33560.71,12920.42,13292.31,12509.33,12941.52
2021-06-06,35538.61,36436.42,35304.58,35862.38,12897.12,13268.45,12487.69,12919.96
2021-06-05,36880.16,37917.71,34900.41,35551.96,12874.06,13244.78,12464.73,12896.64
2021-06-04,39242.48,39242.48,35717.72,36894.41,12849.79,13220.05,12441.85,12873.57
2021-06-03,37599.41,39478.95,37243.97,39208.77,12823.76,13194.09,12418.30,12849.28
2021-06-02,36699.92,38231.34,35966.31,37575.18,12798.84,13167.90,12393.62,12823.28
2021-06-01,37293.79,37896.73,35787.09,36684.93,12774.58,13142.57,12369.83,12798.37
2021-05-31,35658.59,37468.25,34241.95,37332.86,12749.99,13117.58,12346.19,12774.11
2021-05-30,34607.41,36400.67,33520.74,35678.13,12726.49,13092.89,12323.67,12749.50
2021-05-29,35684.16,37234.50,33693.93,34616.07,12703.72,13068.86,12301.62,12725.98
2021-05-28,38507.08,38856.97,34779.04,35697.61,12680.24,13044.27,12279.47,12703.21
2021-05-27,39316.89,40379.62,37247.90,38436.97,12654.65,13018.58,12256.54,12679.72
2021-05-26,38392.63,40782.08,37905.84,39294.20,12628.38,12991.66,12231.75,12654.17
2021-05-25,38795.78,39776.35,36581.43,38402.22,12602.79,12964.40,12206.42,12627.91
2021-05-24,34700.36,39835.14,34551.08,38705.98,12577.05,12937.96,12182.06,12602.32
2021-05-23,37531.45,38289.22,31227.34,34770.58,12554.22,12911.49,12159.31,12576.64
2021-05-22,37371.03,38831.05,35383.68,37536.63,12529.41,12886.16,12138.90,12553.76
2021-05-21,40596.95,42172.17,33616.45,37304.69,12504.63,12860.47,12115.53,12528.95
2021-05-20,36753.67,42462.98,35050.62,40782.74,12477.66,12832.38,12093.39,12504.21
2021-05-19,42944.98,43546.12,30681.50,37002.44,12453.03,12804.12,12069.97,12477.09
2021-05-18,43488.06,45812.46,42367.83,42909.40,12424.01,12774.73,12049.67,12452.29
2021-05-17,46415.90,46623.56,42207.29,43537.51,12394.54,12743.71,12020.96,12423.30
2021-05-16,46716.64,49720.04,43963.35,46456.06,12362.77,12712.00,11992.19,12393.79
2021-05-15,49855.50,50639.66,46664.14,46760.19,12330.82,12677.95,11962.11,12361.99
2021-05-14,49682.98,51438.12,48868.58,49880.54,12296.80,12643.38,11930.20,12330.01
2021-05-13,49735.43,51330.84,46980.02,49716.19,12263.00,12608.33,11896.85,12295.98
2021-05-12,56714.53,57939.36,49150.54,49150.54,12229.19,12573.40,11864.96,12262.16
2021-05-11,55847.24,56872.54,54608.65,56704.57,12190.35,12533.74,11831.48,12228.76
2021-05-10,58250.87,59519.36,54071.46,55859.80,12152.16,12494.84,11794.12,12189.93
2021-05-09,58877.39,59210.88,56482.00,58232.32,12112.35,12454.14,11757.15,12151.73
2021-05-08,57352.77,59464.61,56975.21,58803.78,12072.13,12413.73,11718.60,12111.93
2021-05-07,56413.95,58606.63,55321.85,57356.40,12032.96,12373.09,11679.69,12071.77
2021-05-06,57441.31,58363.32,55382.51,56396.52,11994.53,12333.31,11641.96,12032.60
2021-05-05,53252.16,57911.36,52969.05,57424.01,11955.37,12293.49,11604.24,11994.18
2021-05-04,57214.18,57214.18,53191.43,53333.54,11919.19,12254.00,11568.22,11955.02
2021-05-03,56620.27,58973.31,56590.87,57200.29,11880.15,12215.02,11532.05,11918.79
2021-05-02,57825.86,57902.59,56141.91,56631.08,11841.49,12174.75,11493.40,11879.76
