Date,Open,High,Low,Close,200_WMA_Open,200_WMA_High,200_WMA_Low,200_WMA_Close,200_WMA_Dollar_1_Day,200_WMA_Percent_1_Day,Price_Change_Dollar_200_Week,Price_Change_Percent_200_Week,Price_Change_Dollar_Same_Day_Swing,Price_Change_Percent_Same_Day_Swing,Price_Change_Dollar_1_Day,Price_Change_Percent_1_Day
2018-08-19,6422.57,6537.98,6361.55,6506.07,2711.52,2801.06,2611.59,2715.57,4.37,0.16,6116.52,1570.17,176.43,2.7,82.31,1.28
2018-08-18,6583.43,6617.35,6353.73,6423.76,2707.22,2796.67,2607.32,2711.20,4.31,0.16,6032.32,1541.05,263.62,4.1,-156.87,-2.38
2018-08-17,6340.91,6582.50,6324.97,6580.63,2702.79,2792.23,2603.05,2706.89,4.43,0.16,6196.87,1614.79,257.53,3.9,245.90,3.88
2018-08-16,6294.23,6473.50,6276.41,6334.73,2698.53,2787.80,2598.80,2702.46,4.25,0.16,5952.17,1555.90,197.09,3.1,26.21,0.42
2018-08-15,6221.42,6588.49,6221.42,6308.52,2694.32,2783.46,2594.58,2698.21,4.22,0.16,5913.75,1498.01,367.07,5.8,108.81,1.76
2018-08-14,6287.66,6287.94,5971.05,6199.71,2690.16,2779.04,2590.42,2693.99,4.15,0.15,5798.84,1446.56,316.89,5.1,-97.86,-1.55
2018-08-13,6341.36,6537.05,6225.72,6297.57,2685.95,2774.84,2586.43,2689.84,4.21,0.16,5907.16,1513.05,311.33,4.9,-25.12,-0.40
2018-08-12,6283.65,6409.85,6237.50,6322.69,2681.69,2770.46,2582.25,2685.63,4.25,0.16,5944.14,1570.24,172.35,2.7,26.96,0.43
2018-08-11,6185.79,6455.74,6109.03,6295.73,2677.46,2766.15,2578.05,2681.38,4.24,0.16,5933.43,1637.72,346.71,5.5,111.02,1.80
2018-08-10,6571.42,6591.26,6124.52,6184.71,2673.30,2761.80,2573.94,2677.14,4.16,0.16,5823.15,1610.55,466.74,7.5,-383.52,-5.84
2018-08-09,6305.56,6625.73,6249.07,6568.23,2668.87,2757.36,2569.82,2672.98,4.43,0.17,6203.20,1699.39,376.66,5.7,262.43,4.16
2018-08-08,6746.85,6746.85,6226.22,6305.80,2664.61,2752.90,2565.60,2668.55,4.25,0.16,5952.86,1686.65,520.63,8.3,-447.32,-6.62
2018-08-07,6958.32,7146.56,6748.24,6753.12,2660.03,2748.34,2561.39,2664.30,4.58,0.17,6416.93,1908.74,398.32,5.9,-198.68,-2.86
2018-08-06,7062.94,7166.55,6890.54,6951.80,2655.30,2743.48,2556.80,2659.72,4.73,0.18,6621.72,2006.10,276.01,4.0,-116.68,-1.65
2018-08-05,7031.08,7102.77,6940.70,7068.48,2650.48,2738.60,2552.09,2654.99,4.82,0.18,6747.97,2105.39,162.07,2.3,35.63,0.51
2018-08-04,7438.67,7497.49,6984.07,7032.85,2645.70,2733.77,2547.34,2650.17,4.79,0.18,6703.98,2038.52,513.42,7.3,-401.54,-5.40
2018-08-03,7562.14,7562.14,7328.65,7434.39,2640.64,2728.68,2542.58,2645.38,5.06,0.19,7074.88,1967.91,233.49,3.1,-132.76,-1.75
2018-08-02,7634.19,7712.77,7523.44,7567.15,2635.51,2723.55,2537.60,2640.32,5.13,0.19,7192.08,1917.52,189.33,2.5,-57.76,-0.76
2018-08-01,7769.04,7769.04,7504.95,7624.91,2630.33,2718.31,2532.50,2635.19,5.18,0.20,7241.29,1887.65,264.09,3.5,-155.53,-2.00
2018-07-31,8181.20,8181.53,7696.93,7780.44,2625.06,2713.04,2527.41,2630.01,5.28,0.20,7393.50,1910.74,484.60,6.2,-400.04,-4.89
2018-07-30,8221.58,8235.50,7917.50,8180.48,2619.48,2707.48,2522.18,2624.73,5.57,0.21,7805.01,2078.75,318.00,3.9,-37.98,-0.46
2018-07-29,8205.82,8272.26,8141.18,8218.46,2613.88,2701.87,2516.79,2619.16,5.60,0.21,7841.28,2078.92,131.08,1.6,26.31,0.32
2018-07-28,8169.06,8222.85,8110.77,8192.15,2608.30,2696.25,2511.24,2613.56,5.57,0.21,7792.63,1950.50,112.08,1.4,27.14,0.33
2018-07-27,7950.40,8262.66,7839.76,8165.01,2602.75,2690.67,2505.73,2607.99,5.54,0.21,7760.58,1918.92,422.90,5.2,213.43,2.68
2018-07-26,8176.85,8290.33,7878.71,7951.58,2597.37,2685.06,2500.42,2602.45,5.39,0.21,7540.01,1831.99,411.62,5.2,-229.81,-2.81
2018-07-25,8379.66,8416.87,8086.36,8181.39,2591.83,2679.44,2495.08,2597.06,5.54,0.21,7758.19,1833.20,330.51,4.0,-242.88,-2.88
2018-07-24,7716.51,8424.27,7705.50,8424.27,2586.16,2673.74,2489.61,2591.52,5.71,0.22,7988.48,1833.10,718.77,8.5,713.16,9.25
2018-07-23,7414.71,7771.50,7409.10,7711.11,2580.93,2668.04,2484.39,2585.81,5.22,0.20,7308.96,1817.46,362.40,4.7,292.62,3.94
2018-07-22,7417.80,7537.95,7383.82,7418.49,2575.92,2662.78,2479.38,2580.59,5.01,0.19,7019.67,1760.11,154.13,2.1,-0.80,-0.01
2018-07-21,7352.72,7437.64,7262.41,7419.29,2570.91,2657.69,2474.38,2575.58,5.01,0.19,7010.39,1714.43,175.23,2.4,65.16,0.89
2018-07-20,7467.40,7594.67,7323.26,7354.13,2565.94,2652.68,2469.47,2570.57,4.97,0.19,6959.33,1762.77,271.41,3.7,-112.73,-1.51
2018-07-19,7378.20,7494.46,7295.46,7466.86,2560.91,2647.56,2464.52,2565.60,5.03,0.20,7042.42,1659.23,199.00,2.7,96.08,1.30
2018-07-18,7315.32,7534.99,7280.47,7370.78,2555.97,2642.53,2459.60,2560.57,4.94,0.19,6913.45,1511.68,254.52,3.5,49.74,0.68
2018-07-17,6739.65,7387.24,6684.17,7321.04,2551.08,2637.48,2454.73,2555.63,4.89,0.19,6854.98,1470.84,703.07,9.6,579.29,8.59
2018-07-16,6357.01,6741.75,6357.01,6741.75,2546.60,2632.55,2450.28,2550.74,4.48,0.18,6266.38,1318.21,384.74,5.7,382.11,6.01
2018-07-15,6272.70,6403.46,6256.51,6359.64,2542.40,2628.07,2446.08,2546.26,4.20,0.17,5881.75,1230.77,146.95,2.3,83.52,1.33
2018-07-14,6247.50,6298.19,6212.22,6276.12,2538.26,2623.84,2441.95,2542.06,4.14,0.16,5797.12,1210.25,85.97,1.4,38.07,0.61
2018-07-13,6235.03,6310.55,6192.24,6238.05,2534.14,2619.69,2437.85,2537.92,4.12,0.16,5760.30,1205.71,118.31,1.9,9.24,0.15
2018-07-12,6396.78,6397.10,6136.42,6228.81,2530.03,2615.52,2433.77,2533.80,4.10,0.16,5749.06,1198.34,260.68,4.2,-165.90,-2.59
2018-07-11,6330.77,6444.96,6330.47,6394.71,2525.81,2611.30,2429.72,2529.70,4.23,0.17,5915.35,1234.01,114.49,1.8,64.76,1.02
2018-07-10,6739.21,6767.74,6320.72,6329.95,2521.62,2607.04,2425.54,2525.47,4.18,0.17,5854.69,1231.89,447.02,7.1,-411.80,-6.11
2018-07-09,6775.08,6838.68,6724.34,6741.75,2517.15,2602.55,2421.36,2521.29,4.48,0.18,6267.15,1320.51,114.34,1.7,-32.13,-0.47
2018-07-08,6857.80,6885.91,6747.98,6773.88,2512.65,2598.02,2416.89,2516.81,4.49,0.18,6291.60,1304.55,137.93,2.0,-83.05,-1.21
2018-07-07,6668.71,6863.99,6579.24,6856.93,2508.10,2593.45,2412.42,2512.32,4.55,0.18,6372.10,1314.30,284.75,4.2,183.43,2.75
2018-07-06,6638.69,6700.94,6533.55,6673.50,2503.68,2588.89,2408.06,2507.77,4.42,0.18,6190.16,1280.71,167.39,2.5,34.36,0.52
2018-07-05,6599.71,6749.54,6546.65,6639.14,2499.29,2584.46,2403.74,2503.35,4.40,0.18,6149.48,1255.87,202.89,3.1,41.59,0.63
2018-07-04,6550.87,6771.92,6450.46,6597.55,2494.92,2579.99,2399.41,2498.95,4.37,0.18,6119.96,1281.43,321.46,4.9,67.96,1.04
2018-07-03,6596.66,6671.37,6447.75,6529.59,2490.58,2575.49,2395.14,2494.58,4.32,0.17,6052.16,1267.65,223.62,3.4,-84.59,-1.28
2018-07-02,6380.38,6683.86,6305.70,6614.18,2486.21,2571.07,2390.87,2490.26,4.39,0.18,6139.30,1292.81,378.16,5.7,228.36,3.58
2018-07-01,6411.68,6432.85,6289.29,6385.82,2481.99,2566.65,2386.70,2485.87,4.22,0.17,5908.06,1236.62,143.56,2.2,-18.18,-0.28
2018-06-30,6214.22,6465.51,6214.22,6404.00,2477.77,2562.41,2382.55,2481.65,4.21,0.17,5899.75,1170.00,251.29,3.9,185.70,2.99
2018-06-29,5898.13,6261.66,5835.75,6218.30,2473.69,2558.16,2378.47,2477.44,4.08,0.16,5709.78,1122.82,425.91,6.8,314.86,5.33
2018-06-28,6153.16,6170.41,5873.05,5903.44,2469.84,2554.05,2374.66,2473.36,3.85,0.16,5395.62,1062.51,297.36,5.0,-253.69,-4.12
2018-06-27,6084.40,6180.00,6052.85,6157.13,2465.81,2550.01,2370.83,2469.51,4.04,0.16,5645.98,1104.56,127.15,2.1,63.46,1.04
2018-06-26,6253.55,6290.16,6093.67,6093.67,2461.83,2545.97,2366.87,2465.47,3.98,0.16,5582.10,1091.17,196.49,3.2,-155.51,-2.49
2018-06-25,6171.97,6327.37,6119.68,6249.18,2457.73,2541.84,2362.88,2461.49,4.11,0.17,5746.68,1143.62,207.69,3.3,75.95,1.23
2018-06-24,6164.28,6223.78,5826.41,6173.23,2453.68,2537.69,2358.86,2457.38,4.04,0.16,5664.94,1114.51,397.37,6.4,10.75,0.17
2018-06-23,6090.10,6224.82,6071.81,6162.48,2449.63,2533.61,2355.05,2453.34,4.05,0.17,5664.40,1137.25,153.01,2.5,78.79,1.30
2018-06-22,6737.88,6747.08,6006.60,6083.69,2445.65,2529.53,2351.07,2449.29,3.98,0.16,5569.65,1083.51,740.48,12.2,-646.05,-9.60
2018-06-21,6780.09,6810.94,6715.17,6729.74,2441.21,2525.08,2347.14,2445.31,4.44,0.18,6212.50,1201.09,95.77,1.4,-46.81,-0.69
2018-06-20,6770.76,6821.56,6611.88,6776.55,2436.73,2520.60,2342.70,2440.87,4.47,0.18,6264.57,1223.60,209.68,3.1,6.61,0.10
2018-06-19,6742.39,6822.50,6709.92,6769.94,2432.24,2516.09,2338.32,2436.40,4.49,0.18,6284.70,1295.17,112.58,1.7,35.12,0.52
2018-06-18,6510.07,6781.14,6446.68,6734.82,2427.75,2511.57,2333.85,2431.91,4.48,0.18,6273.36,1359.46,334.46,5.0,235.55,3.62
2018-06-17,6545.53,6589.11,6499.27,6499.27,2423.45,2507.08,2329.56,2427.43,4.29,0.18,6007.47,1221.53,89.84,1.4,-50.89,-0.78
2018-06-16,6455.45,6592.49,6402.29,6550.16,2419.15,2502.75,2325.26,2423.14,4.31,0.18,6030.45,1160.35,190.20,2.9,93.58,1.45
2018-06-15,6674.08,6681.08,6433.87,6456.58,2414.89,2498.41,2321.04,2418.83,4.26,0.18,5959.57,1199.08,247.21,3.8,-218.77,-3.28
2018-06-14,6342.75,6707.14,6334.46,6675.35,2410.49,2494.01,2316.79,2414.57,4.40,0.18,6169.38,1219.32,372.68,5.6,325.45,5.13
2018-06-13,6596.88,6631.66,6285.63,6349.90,2406.35,2489.61,2312.62,2410.17,4.15,0.17,5803.24,1061.58,346.03,5.4,-232.46,-3.53
2018-06-12,6905.82,6907.96,6542.08,6582.36,2402.05,2485.28,2308.51,2406.02,4.29,0.18,6012.72,1055.53,365.88,5.6,-324.56,-4.70
2018-06-11,6799.29,6910.18,6706.63,6906.92,2397.53,2480.76,2304.25,2401.73,4.52,0.19,6330.55,1098.35,203.55,2.9,120.90,1.78
2018-06-10,7499.55,7499.55,6709.07,6786.02,2393.09,2476.24,2299.87,2397.21,4.43,0.19,6194.96,1048.11,790.48,11.6,-745.96,-9.90
2018-06-09,7632.52,7683.58,7531.98,7531.98,2388.16,2471.31,2295.49,2392.78,4.96,0.21,6942.61,1177.97,151.60,2.0,-92.94,-1.22
2018-06-08,7685.14,7698.19,7558.40,7624.92,2383.13,2466.25,2290.53,2387.82,5.02,0.21,7032.34,1186.73,139.79,1.8,-53.32,-0.69
2018-06-07,7650.82,7741.27,7650.82,7678.24,2378.06,2461.18,2285.56,2382.80,5.07,0.21,7089.37,1203.89,90.45,1.2,24.26,0.32
2018-06-06,7625.97,7680.43,7502.01,7653.98,2373.01,2456.07,2280.51,2377.73,5.04,0.21,7069.33,1209.16,178.42,2.3,20.22,0.26
2018-06-05,7500.90,7643.23,7397.00,7633.76,2367.98,2451.00,2275.57,2372.69,5.04,0.21,7048.32,1203.94,246.23,3.2,119.29,1.59
2018-06-04,7722.53,7753.82,7474.04,7514.47,2363.05,2445.96,2270.70,2367.65,4.95,0.21,6925.69,1176.28,279.78,3.7,-205.78,-2.67
2018-06-03,7632.09,7754.89,7613.04,7720.25,2357.95,2440.85,2265.78,2362.70,5.09,0.22,7133.58,1215.94,141.85,1.8,76.80,1.00
2018-06-02,7536.72,7695.83,7497.26,7643.45,2352.92,2435.73,2260.76,2357.61,5.04,0.21,7054.12,1196.97,198.57,2.6,102.00,1.35
2018-06-01,7500.70,7604.73,7407.34,7541.45,2347.96,2430.66,2255.82,2352.57,4.96,0.21,6946.53,1167.64,197.39,2.6,47.28,0.63
2018-05-31,7406.15,7608.90,7361.13,7494.17,2343.02,2425.65,2250.95,2347.61,4.94,0.21,6907.94,1178.37,247.77,3.3,87.65,1.18
2018-05-30,7469.73,7573.77,7313.60,7406.52,2338.14,2420.64,2246.09,2342.67,4.88,0.21,6839.23,1205.60,260.17,3.5,-66.07,-0.88
2018-05-29,7129.46,7526.42,7090.68,7472.59,2333.22,2415.64,2241.27,2337.79,4.92,0.21,6887.87,1177.98,435.74,5.8,336.60,4.72
2018-05-28,7371.31,7419.05,7100.89,7135.99,2328.54,2410.69,2236.62,2332.87,4.68,0.20,6550.30,1118.39,318.16,4.5,-232.23,-3.15
2018-05-27,7362.08,7381.74,7270.96,7368.22,2323.70,2405.81,2231.96,2328.19,4.84,0.21,6774.37,1140.75,110.78,1.5,12.34,0.17
2018-05-26,7486.48,7595.16,7349.12,7355.88,2318.87,2400.97,2227.19,2323.35,4.83,0.21,6760.07,1134.60,246.04,3.3,-124.26,-1.66
2018-05-25,7592.30,7659.14,7392.65,7480.14,2313.95,2395.97,2222.36,2318.52,4.91,0.21,6879.05,1144.43,266.49,3.6,-107.20,-1.41
2018-05-24,7561.12,7738.60,7331.14,7587.34,2308.96,2390.94,2217.51,2313.61,4.99,0.22,6985.61,1160.92,407.46,5.4,29.52,0.39
2018-05-23,8037.08,8054.66,7507.88,7557.82,2304.00,2385.85,2212.70,2308.62,4.96,0.22,6938.41,1120.16,546.78,7.2,-483.96,-6.02
2018-05-22,8419.87,8423.25,8004.58,8041.78,2298.70,2380.55,2207.78,2303.66,5.30,0.23,7420.23,1193.83,418.67,5.2,-377.21,-4.48
2018-05-21,8522.33,8557.52,8365.12,8418.99,2293.13,2374.97,2202.50,2298.36,5.57,0.24,7796.78,1253.08,192.40,2.3,-94.26,-1.11
2018-05-20,8246.99,8562.41,8205.24,8513.25,2287.49,2369.31,2196.97,2292.79,5.63,0.25,7889.35,1264.52,357.17,4.2,266.07,3.23
2018-05-19,8255.73,8372.06,8183.35,8247.18,2282.05,2363.64,2191.56,2287.16,5.44,0.24,7618.66,1212.16,188.71,2.3,-3.79,-0.05
2018-05-18,8091.83,8274.12,7974.82,8250.97,2276.60,2358.11,2186.16,2281.72,5.45,0.24,7622.19,1212.22,299.30,3.6,156.65,1.94
2018-05-17,8370.05,8445.54,8054.12,8094.32,2271.27,2352.65,2180.90,2276.27,5.33,0.23,7471.23,1199.06,391.42,4.8,-274.51,-3.28
2018-05-16,8504.41,8508.43,8175.49,8368.83,2265.73,2347.06,2175.58,2270.94,5.54,0.24,7752.03,1256.81,332.94,4.0,-141.55,-1.66
2018-05-15,8705.19,8836.19,8456.45,8510.38,2260.10,2341.43,2170.18,2265.40,5.64,0.25,7888.79,1269.13,379.74,4.5,-206.41,-2.37
2018-05-14,8713.10,8881.12,8367.97,8716.79,2254.32,2335.57,2164.59,2259.76,5.78,0.26,8097.47,1307.48,513.15,5.9,-7.15,-0.08
2018-05-13,8515.49,8773.55,8395.12,8723.94,2248.55,2329.67,2159.05,2253.98,5.78,0.26,8097.44,1292.49,378.43,4.3,219.05,2.58
2018-05-12,8441.44,8664.86,8223.50,8504.89,2242.92,2323.86,2153.50,2248.20,5.63,0.25,7871.18,1242.08,441.36,5.2,63.40,0.75
2018-05-11,9052.96,9052.96,8394.46,8441.49,2237.34,2318.12,2148.07,2242.57,5.57,0.25,7809.49,1235.68,658.50,7.8,-602.45,-6.66
2018-05-10,9325.96,9396.04,9040.52,9043.94,2231.31,2312.11,2142.52,2237.00,6.02,0.27,8427.18,1366.36,355.52,3.9,-281.24,-3.02
2018-05-09,9223.73,9374.76,9031.62,9325.18,2225.10,2305.84,2136.50,2230.98,6.22,0.28,8700.67,1393.20,343.14,3.7,90.36,0.98
2018-05-08,9380.87,9462.75,9127.77,9234.82,2218.96,2299.60,2130.49,2224.76,6.15,0.28,8610.00,1378.00,334.98,3.6,-138.19,-1.47
2018-05-07,9645.67,9665.85,9231.53,9373.01,2212.70,2293.28,2124.42,2218.61,6.25,0.28,8748.92,1401.87,434.32,4.6,-281.79,-2.92
2018-05-06,9845.31,9940.14,9465.25,9654.80,2206.26,2286.84,2118.26,2212.36,6.44,0.29,9018.99,1418.50,474.89,4.9,-203.35,-2.06
2018-05-05,9700.28,9964.50,9695.12,9858.15,2199.68,2280.19,2111.95,2205.92,6.59,0.30,9226.69,1461.17,269.38,2.7,157.39,1.62
2018-05-04,9695.50,9779.20,9585.96,9700.76,2193.21,2273.53,2105.48,2199.33,6.48,0.30,9070.07,1438.12,193.24,2.0,-43.10,-0.44
2018-05-03,9233.97,9798.33,9188.15,9743.86,2186.74,2267.00,2099.08,2192.85,6.50,0.30,9098.70,1410.30,610.18,6.3,507.94,5.50
2018-05-02,9104.60,9256.52,9015.14,9235.92,2180.61,2260.47,2092.97,2186.35,6.13,0.28,8585.04,1318.99,241.38,2.6,116.91,1.28
2018-05-01,9251.47,9255.88,8891.05,9119.01,2174.56,2254.33,2086.99,2180.22,6.06,0.28,8478.20,1323.04,364.83,4.0,-121.54,-1.32
2018-04-30,9426.11,9477.14,9166.81,9240.55,2168.41,2248.19,2081.10,2174.16,6.14,0.28,8600.75,1344.29,310.33,3.4,-178.53,-1.90
2018-04-29,9346.41,9531.49,9193.71,9419.08,2162.11,2241.88,2074.98,2168.02,6.30,0.29,8816.36,1462.76,337.78,3.6,70.60,0.76
2018-04-28,8939.27,9412.09,8931.99,9348.48,2155.86,2235.50,2068.84,2161.72,6.25,0.29,8751.93,1467.09,480.10,5.1,361.43,4.02
2018-04-27,9290.63,9375.47,8987.05,8987.05,2149.90,2229.21,2062.88,2155.47,5.99,0.28,8389.79,1404.71,388.42,4.3,-294.46,-3.17
2018-04-26,8867.32,9281.51,8727.09,9281.51,2143.68,2222.94,2056.88,2149.48,6.22,0.29,8700.37,1497.12,554.42,6.0,435.77,4.93
2018-04-25,9701.03,9745.32,8799.84,8845.74,2137.75,2216.73,2051.05,2143.26,5.91,0.28,8279.40,1461.91,945.48,10.7,-851.76,-8.78
2018-04-24,8934.34,9732.61,8927.83,9697.50,2131.24,2210.18,2045.16,2137.35,6.51,0.31,9115.14,1565.21,804.78,8.3,766.62,8.58
2018-04-23,8794.39,8958.55,8788.81,8930.88,2125.28,2203.66,2039.20,2130.84,5.96,0.28,8336.90,1403.57,169.74,1.9,128.42,1.46
2018-04-22,8925.06,9001.64,8779.61,8802.46,2119.43,2197.69,2033.34,2124.88,5.85,0.28,8200.19,1361.55,222.03,2.5,-93.12,-1.05
2018-04-21,8848.79,8997.57,8652.15,8895.58,2113.48,2191.69,2027.50,2119.03,5.93,0.28,8300.59,1395.08,345.42,3.9,49.75,0.56
2018-04-20,8286.88,8880.23,8244.54,8845.83,2107.58,2185.69,2021.74,2113.10,5.90,0.28,8251.68,1388.82,635.69,7.2,551.52,6.65
2018-04-19,8159.27,8298.69,8138.78,8294.31,2102.09,2179.78,2016.27,2107.20,5.49,0.26,7696.24,1286.85,159.91,1.9,130.89,1.60
2018-04-18,7944.43,8197.80,7886.01,8163.42,2096.70,2174.29,2010.88,2101.71,5.40,0.26,7555.46,1242.76,311.79,3.8,261.33,3.31
2018-04-17,8071.66,8285.96,7881.72,7902.09,2091.46,2168.87,2005.68,2096.31,5.21,0.25,7291.23,1193.60,404.24,5.1,-156.58,-1.94
2018-04-16,8337.57,8371.15,7925.73,8058.67,2086.12,2163.39,2000.47,2091.10,5.33,0.26,7466.48,1260.83,445.42,5.5,-270.44,-3.25
2018-04-15,7999.33,8338.42,7999.33,8329.11,2080.59,2157.85,1995.23,2085.77,5.53,0.27,7736.17,1304.71,339.09,4.1,342.87,4.29
2018-04-14,7874.67,8140.71,7846.00,7986.24,2075.28,2152.31,1989.91,2080.24,5.29,0.25,7408.88,1283.23,294.71,3.7,90.28,1.14
2018-04-13,7901.09,8183.96,7758.93,7895.96,2070.09,2146.93,1984.70,2074.95,5.21,0.25,7295.80,1215.64,425.03,5.4,6.71,0.09
2018-04-12,6955.38,7899.23,6806.51,7889.25,2064.86,2141.52,1979.58,2069.74,5.22,0.25,7302.30,1244.11,1092.72,13.9,920.93,13.22
2018-04-11,6843.47,6968.32,6817.59,6968.32,2060.35,2136.34,1975.13,2064.52,4.52,0.22,6335.30,1000.81,150.73,2.2,133.56,1.95
2018-04-10,6795.44,6872.41,6704.15,6834.76,2055.92,2131.83,1970.71,2060.00,4.42,0.22,6181.61,946.43,168.26,2.5,64.03,0.95
2018-04-09,7044.32,7178.11,6661.99,6770.73,2051.54,2127.39,1966.38,2055.58,4.37,0.21,6121.57,943.00,516.12,7.6,-252.79,-3.60
2018-04-08,6919.98,7111.56,6919.98,7023.52,2046.97,2122.73,1962.08,2051.21,4.55,0.22,6367.38,970.43,191.58,2.7,112.43,1.63
2018-04-07,6630.51,7050.54,6630.51,6911.09,2042.50,2118.12,1957.61,2046.66,4.47,0.22,6256.12,955.18,420.03,6.1,274.77,4.14
2018-04-06,6815.96,6857.49,6575.00,6636.32,2038.23,2113.56,1953.33,2042.19,4.27,0.21,5982.62,915.19,282.49,4.3,-175.15,-2.57
2018-04-05,6848.65,6933.82,6644.80,6811.47,2033.83,2109.13,1949.10,2037.92,4.39,0.22,6152.21,933.20,289.02,4.2,-42.37,-0.62
2018-04-04,7456.41,7469.88,6803.88,6853.84,2029.40,2104.65,1944.81,2033.53,4.44,0.22,6212.23,968.23,666.00,9.7,-602.27,-8.08
2018-04-03,7102.26,7530.94,7072.49,7456.11,2024.55,2099.79,1940.40,2029.09,4.85,0.24,6788.51,1016.85,458.45,6.1,372.31,5.26
2018-04-02,6844.86,7135.47,6816.58,7083.80,2019.94,2094.90,1935.81,2024.24,4.59,0.23,6423.18,972.30,318.89,4.5,239.57,3.50
2018-04-01,7003.06,7060.95,6526.87,6844.23,2015.51,2090.27,1931.38,2019.65,4.44,0.22,6214.00,985.99,534.08,7.8,-129.30,-1.85
2018-03-31,6892.48,7207.85,6863.52,6973.53,2010.95,2085.71,1927.17,2015.21,4.53,0.23,6349.85,1018.13,344.33,4.9,83.01,1.20
2018-03-30,7171.45,7276.66,6683.93,6890.52,2006.47,2081.01,1922.69,2010.68,4.49,0.22,6275.19,1019.81,592.73,8.6,-275.18,-3.84
2018-03-29,7979.07,7994.33,7081.38,7165.70,2001.75,2076.25,1918.33,2006.19,4.71,0.24,6597.52,1161.17,912.95,12.7,-788.78,-9.92
2018-03-28,7836.83,8122.89,7809.17,7954.48,1996.46,2070.95,1913.67,2001.48,5.27,0.26,7377.42,1278.45,313.72,3.9,121.44,1.55
2018-03-27,8200.00,8232.78,7797.28,7833.04,1991.27,2065.57,1908.49,1996.21,5.18,0.26,7261.80,1271.23,435.50,5.6,-376.36,-4.58
2018-03-26,8498.47,8530.08,7921.43,8209.40,1985.83,2060.11,1903.32,1991.03,5.45,0.27,7625.98,1307.12,608.65,7.4,-286.38,-3.37
2018-03-25,8612.81,8682.01,8449.10,8495.78,1980.17,2054.43,1898.07,1985.58,5.66,0.29,7924.19,1386.34,232.91,2.7,-172.34,-1.99
2018-03-24,8901.95,8996.18,8665.70,8668.12,1974.39,2048.64,1892.41,1979.92,5.82,0.29,8142.98,1550.63,330.48,3.8,-211.50,-2.38
2018-03-23,8736.25,8879.62,8360.62,8879.62,1968.41,2042.59,1886.59,1974.10,5.97,0.30,8359.40,1606.90,519.00,5.8,151.15,1.73
2018-03-22,8939.44,9100.71,8564.90,8728.47,1962.54,2036.64,1880.99,1968.13,5.86,0.30,8203.89,1563.90,535.81,6.1,-200.81,-2.25
2018-03-21,8937.48,9177.37,8846.33,8929.28,1956.51,2030.51,1875.22,1962.27,6.03,0.31,8437.51,1715.74,331.04,3.7,15.81,0.18
2018-03-20,8619.67,9051.02,8389.89,8913.47,1950.47,2024.31,1869.24,1956.24,6.02,0.31,8427.75,1735.10,661.13,7.4,282.82,3.28
2018-03-19,8344.12,8675.87,8182.40,8630.65,1944.63,2018.20,1863.57,1950.22,5.84,0.30,8184.47,1834.34,493.47,5.7,406.97,4.95
2018-03-18,7890.52,8245.51,7397.99,8223.68,1938.99,2012.32,1858.04,1944.38,5.56,0.29,7777.42,1742.80,847.52,10.3,306.80,3.88
2018-03-17,8321.91,8346.53,7812.82,7916.88,1933.68,2006.75,1853.08,1938.82,5.33,0.28,7467.98,1663.62,533.71,6.7,-421.47,-5.05
2018-03-16,8322.91,8585.15,8005.31,8338.35,1928.05,2001.11,1847.81,1933.49,5.64,0.29,7890.29,1760.99,579.84,7.0,37.49,0.45
2018-03-15,8290.76,8428.35,7783.05,8300.86,1922.43,1995.30,1842.41,1927.85,5.61,0.29,7853.61,1755.98,645.30,7.8,31.05,0.38
2018-03-14,9214.65,9355.85,8068.59,8269.81,1916.82,1989.60,1837.17,1922.24,5.59,0.29,7825.84,1762.70,1287.26,15.6,-925.04,-10.06
2018-03-13,9173.04,9470.38,8958.19,9194.85,1910.55,1983.24,1831.72,1916.65,6.25,0.33,8754.18,1986.56,512.19,5.6,-10.27,-0.11
2018-03-12,9602.93,9937.50,8956.43,9205.12,1904.32,1976.79,1825.64,1910.40,6.26,0.33,8763.66,1985.15,981.07,10.7,-373.51,-3.90
2018-03-11,8852.78,9711.89,8607.12,9578.63,1897.77,1970.01,1819.55,1904.14,6.53,0.34,9139.74,2082.47,1104.77,11.5,712.63,8.04
2018-03-10,9350.59,9531.32,8828.47,8866.00,1891.77,1963.40,1813.71,1897.61,6.01,0.32,8411.57,1851.02,702.85,7.9,-471.55,-5.05
2018-03-09,9414.69,9466.35,8513.03,9337.55,1885.42,1956.91,1807.73,1891.60,6.34,0.34,8888.09,1977.50,953.32,10.2,-57.46,-0.61
2018-03-08,9951.44,10147.40,9335.87,9395.01,1879.00,1950.47,1801.96,1885.26,6.40,0.34,8954.84,2034.40,811.53,8.6,-570.56,-5.73
2018-03-07,10803.90,10929.50,9692.12,9965.57,1872.21,1943.55,1795.60,1878.86,6.81,0.36,9526.75,2170.99,1237.38,12.4,-814.33,-7.55
2018-03-06,11500.10,11500.10,10694.30,10779.90,1864.80,1936.06,1788.99,1872.05,7.39,0.40,10350.94,2413.03,805.80,7.5,-793.40,-6.86
2018-03-05,11532.40,11704.10,11443.90,11573.30,1856.89,1928.16,1781.65,1864.66,7.96,0.43,11139.82,2569.86,260.20,2.2,60.70,0.53
